fund_code,fund_abbr_name,nav,add_nav,pre_nav,pre_add_nav,day_growth,day_growth_rate,handling_charge
002112,德邦鑫星价值灵活配置混合C,1.1091,1.1091,1.1083,1.1083,0.0008,0.07,0.00%
002114,国富新收益混合A,1.0838,1.0838,1.0824,1.0824,0.0014,0.13,0.10%
002115,国富新收益混合C,1.0773,1.0773,1.0759,1.0759,0.0014,0.13,0.00%
002121,广发沪港深新起点股票,1.4190,1.4190,1.4090,1.4090,0.01,0.71,0.15%
002123,北信瑞丰外延增长,1.0670,1.0670,1.0750,1.0750,-0.0080,-0.74,0.15%
002124,广发新兴产业混合,1.4330,1.4330,1.4210,1.4210,0.0120,0.84,0.15%
002125,广发新兴成长混合,1.0080,1.0080,1.01,1.01,-0.0020,-0.20,0.15%
002138,泓德裕泰债券A,1.0870,1.0870,1.0850,1.0850,0.0020,0.18,0.08%
002139,泓德裕泰债券C,1.0720,1.0720,1.0710,1.0710,0.0010,0.09,0.00%
002140,博时裕诚纯债债券,1.0210,1.0210,1.0210,1.0210,0,0.00,0.08%
002141,建信鑫丰回报灵活配置混合C,1.1015,1.1015,1.0969,1.0969,0.0046,0.42,0.00%
002142,博时外延增长主题灵活配置混合,1.2220,1.47,1.2170,1.4650,0.0050,0.41,0.15%
002143,博时裕坤纯债,1.0123,1.0248,1.0120,1.0245,0.0003,0.03,0.08%
002144,华安新优选灵活配置混合C,1.0330,1.0330,1.0350,1.0350,-0.0020,-0.19,0.00%
002145,诺安景鑫保本混合,1.0150,1.0150,1.0150,1.0150,0,0.00,0.12%
002146,长安鑫益增强混合A,0.9421,0.9421,0.9413,0.9413,0.0008,0.09,0.15%
002147,长安鑫益增强混合C,0.9327,0.9327,0.9319,0.9319,0.0008,0.09,0.00%
002148,国寿安保稳惠混合,1.0464,1.1664,1.0411,1.1611,0.0053,0.51,0.10%
002152,华宝核心优势混合,1.0650,1.0650,1.0670,1.0670,-0.0020,-0.19,0.15%
002156,长盛盛世混合A,1.1740,1.1740,1.1750,1.1750,-0.0010,-0.09,0.15%
002157,长盛盛世混合C,1.1150,1.1150,1.1160,1.1160,-0.0010,-0.09,0.15%
002159,东吴国企改革,0.9930,0.9930,0.9960,0.9960,-0.0030,-0.30,0.15%
002160,南方驱动混合,1.3880,1.3880,1.3760,1.3760,0.0120,0.87,0.15%
002161,银华万物互联灵活配置混合,1.12,1.12,1.1180,1.1180,0.0020,0.18,0.15%
002164,汇添富新睿精选混合C,1.0750,1.0750,1.0730,1.0730,0.0020,0.19,0.00%
002165,汇添富达欣混合C,1.0620,1.0620,1.06,1.06,0.0020,0.19,0.00%
002168,嘉实智能汽车股票,1.4670,1.4670,1.4660,1.4660,0.0010,0.07,0.15%
002173,东方大健康混合,1.0193,1.0193,1.0210,1.0210,-0.0017,-0.17,0.15%
002174,东方互联网嘉混合,0.7672,0.7672,0.7774,0.7774,-0.0102,-1.31,0.15%
002177,信诚新泽B,1.0560,1.0560,1.0530,1.0530,0.0030,0.28,0.00%
002179,华安事件驱动量化策略混合,1,1,1.0070,1.0070,-0.0070,-0.70,0.15%
002181,华安大安全混合,1.0030,1.0030,1.01,1.01,-0.0070,-0.69,0.15%
002182,东兴蓝海财富混合,0.8210,0.8210,0.8220,0.8220,-0.0010,-0.12,0.15%
002186,国联安鑫享灵活配置混合C,1.0232,1.5532,1.0219,1.5519,0.0013,0.13,0.00%
002187,国联安鑫富混合C,1.0013,1.0013,0.9994,0.9994,0.0019,0.19,0.15%
002189,农银汇理国企改革混合,1.3362,1.3362,1.3405,1.3405,-0.0043,-0.32,0.15%
002190,农银新能源主题,1.21,1.21,1.1990,1.1990,0.0110,0.92,0.15%
002191,农银物联网混合,1.2328,1.2328,1.2170,1.2170,0.0158,1.30,0.15%
002192,东方鼎新灵活配置混合C,1.2117,1.2117,1.2057,1.2057,0.0060,0.50,0.00%
002193,东方利群混合C,1.2558,1.2558,1.2630,1.2630,-0.0072,-0.57,0.00%
002194,北信瑞丰稳定增强偏债混合,1.04,1.04,1.0410,1.0410,-0.0010,-0.10,0.08%
002196,金鹰技术领先灵活配置混合C,1.0750,1.0750,1.0950,1.0950,-0.02,-1.83,0.00%
002197,国泰鑫保本混合,1.0310,1.0310,1.03,1.03,0.0010,0.10,0.15%
002198,博时裕达纯债债券,1.0016,1.0419,1.0007,1.0410,0.0009,0.09,0.08%
002199,前海开源中证军工指数C,0.6990,1.6590,0.7080,1.6680,-0.0090,-1.27,0.12%
002206,博时裕康纯债债券,0.9973,0.9973,0.9962,0.9962,0.0011,0.11,0.08%
002207,前海开源金银珠宝混合C,0.9370,0.9370,0.9380,0.9380,-0.0010,-0.11,0.15%
002208,博时境源保本A,1.0370,1.0370,1.0360,1.0360,0.0010,0.10,0.12%
002209,博时境源保本C,1.0330,1.0330,1.0330,1.0330,0,0.00,0.00%
002210,创金合信量化多因子股票A,1.1433,1.1433,1.1555,1.1555,-0.0122,-1.06,0.15%
002213,中海顺鑫保本混合,1.0310,1.0310,1.03,1.03,0.0010,0.10,0.13%
002214,中海沪港深价值优选混合,1.6070,1.6070,1.5930,1.5930,0.0140,0.88,0.15%
002227,长城新优选混合A,1.1130,1.1130,1.1110,1.1110,0.0020,0.18,0.15%
002228,长城新优选混合C,1.1350,1.1350,1.1330,1.1330,0.0020,0.18,0.15%
002229,华夏经济转型股票,1.2870,1.2870,1.2970,1.2970,-0.01,-0.77,0.15%
002230,华夏大中华混合(QDII),,,1.4490,1.4490,,,0.15%
002233,工银丰收回报灵活配置混合C,1.0830,1.0830,1.08,1.08,0.0030,0.28,0.00%
002236,大成360互联网+大数据100A,1.08,1.08,1.0930,1.0930,-0.0130,-1.19,0.12%
002242,国投瑞银瑞兴保本混合,1.0340,1.0340,1.0330,1.0330,0.0010,0.10,0.12%
002244,景顺长城低碳科技主题混合,1.0040,1.0540,1.0210,1.0710,-0.0170,-1.67,0.15%
002245,泰康稳健增利债券A,1.0351,1.0351,1.0347,1.0347,0.0004,0.04,0.08%
002246,泰康稳健增利债券C,1.0684,1.0684,1.0680,1.0680,0.0004,0.04,0.00%
002250,红土创新改革红利混合,0.9740,0.9940,0.9710,0.9910,0.0030,0.31,0.15%
002251,华夏军工安全混合,0.9430,0.9430,0.9580,0.9580,-0.0150,-1.57,0.15%
002252,融通成长30灵活配置混合,1.0180,1.0180,1.0150,1.0150,0.0030,0.30,0.15%
002256,金信新能源汽车混合发起式,1,1,1.0070,1.0070,-0.0070,-0.70,0.15%
002258,大成国企改革灵活配置混合,1.0040,1.0040,0.9990,0.9990,0.0050,0.50,0.15%
002259,鹏华健康环保混合,1.2720,1.2720,1.2690,1.2690,0.0030,0.24,0.15%
002261,中银宝利混合A,1.0310,1.1150,1.03,1.1140,0.0010,0.10,0.10%
002262,中银宝利混合C,1.03,1.1050,1.0290,1.1040,0.0010,0.10,0.00%
002263,泰达宏利大数据混合A,1.2488,1.2488,1.2569,1.2569,-0.0081,-0.64,0.15%
002264,华夏乐享健康混合,1.0660,1.0660,1.0710,1.0710,-0.0050,-0.47,0.15%
002265,鑫元兴利债券,1.0202,1.0202,1.0197,1.0197,0.0005,0.05,0.01%
002270,东吴安盈量化灵活配置混合,1.02,1.02,1.0220,1.0220,-0.0020,-0.20,0.15%
002271,招商安弘保本混合,1.0490,1.0490,1.0490,1.0490,0,0.00,0.15%
002272,新华科技创新主题灵活配置混合,1.0880,1.0880,1.0830,1.0830,0.0050,0.46,0.15%
002274,中邮纯债聚利债券A,1.0520,1.0690,1.0510,1.0680,0.0010,0.10,0.08%
002275,中邮纯债聚利债券C,1.0010,1.0180,1.0010,1.0180,0,0.00,0.00%
002276,中邮纯债恒利债券A,1.0220,1.0220,1.0210,1.0210,0.0010,0.10,0.08%
002277,中邮纯债恒利债券C,1.0210,1.0210,1.0210,1.0210,0,0.00,0.00%
002278,中邮稳健合赢债券,1.02,1.04,1.02,1.04,0,0.00,0.08%
002279,浙商惠盈纯债,1.0320,1.0450,1.0310,1.0440,0.0010,0.10,0.08%
002280,华富安享保本混合,1.0370,1.0370,1.0360,1.0360,0.0010,0.10,0.12%
002281,建信安心保本三号混合,1.0330,1.0330,1.0330,1.0330,0,0.00,0.12%
002282,平安大华安享保本混合,1.0190,1.0190,1.0190,1.0190,0,0.00,0.12%
002283,长盛同裕纯债A,1.0090,1.0090,1.0090,1.0090,0,0.00,0.08%
002284,长盛同裕纯债C,1.0060,1.0060,1.0060,1.0060,0,0.00,0.00%
002286,中银美元债债券人民币,,,1.0720,1.0720,,,0.08%
002288,中银稳进保本,1.0630,1.0630,1.0620,1.0620,0.0010,0.09,0.12%
002291,诺安安鑫保本混合,1.0170,1.0170,1.0160,1.0160,0.0010,0.10,0.12%
002292,诺安益鑫保本,1.03,1.03,1.0290,1.0290,0.0010,0.10,0.12%
002295,广发稳安保本,1.0560,1.0560,1.0560,1.0560,0,0.00,0.10%
002296,长城久安保本,1.0620,1.0620,1.0610,1.0610,0.0010,0.09,0.12%
002297,方正富邦优选灵活配置混合C,1.2550,1.2550,1.2530,1.2530,0.0020,0.16,0.00%
002300,长盛医疗行业量化配置股票,1.0460,1.0460,1.0430,1.0430,0.0030,0.29,0.15%
002301,兴业聚盛灵活配置混合A,1.0990,1.0990,1.0980,1.0980,0.0010,0.09,0.15%
002303,金鹰智慧生活混合,1.0650,1.0650,1.06,1.06,0.0050,0.47,0.15%
002304,平安大华安心保本混合,1.0250,1.0250,1.0260,1.0260,-0.0010,-0.10,0.12%
002305,光大风格轮动混合,0.8370,0.8370,0.8410,0.8410,-0.0040,-0.48,0.15%
002307,银华多元视野灵活配置混合,1.2510,1.2510,1.2460,1.2460,0.0050,0.40,0.15%
002308,安信安盈保本混合A,1.0682,1.0682,1.0677,1.0677,0.0005,0.05,0.12%
002310,创金合信沪深300指数增强A,1.1846,1.1846,1.1787,1.1787,0.0059,0.50,0.15%
002311,创金合信中证500指数增强A,1.0189,1.0189,1.0231,1.0231,-0.0042,-0.41,0.15%
002315,创金合信沪深300指数增强C,1.1916,1.1916,1.1857,1.1857,0.0059,0.50,0.00%
002316,创金合信中证500指数增强C,1.0239,1.0239,1.0282,1.0282,-0.0043,-0.42,0.00%
002317,招商睿逸混合,1.0060,1.0060,1.0040,1.0040,0.0020,0.20,0.15%
002319,大成一带一路灵活配置混合,1.1060,1.1060,1.1060,1.1060,0,0.00,0.15%
002323,银华稳利灵活配置混合C,1.1440,1.1440,1.1440,1.1440,0,0.00,0.00%
002326,银华聚利灵活配置混合C,1.3090,1.3090,1.2950,1.2950,0.0140,1.08,0.00%
002330,兴业聚宝灵活配置混合,1.0580,1.0580,1.0610,1.0610,-0.0030,-0.28,0.00%
002331,泰康安泰回报混合,1.0026,1.0026,1.0003,1.0003,0.0023,0.23,0.12%
002332,汇丰晋信沪港深A,1.2838,1.2838,1.2696,1.2696,0.0142,1.12,0.15%
002333,汇丰晋信沪港深C,1.2738,1.2738,1.2598,1.2598,0.0140,1.11,0.00%
002334,汇丰晋信大盘波动股票A,1.3733,1.3733,1.3702,1.3702,0.0031,0.23,0.15%
002335,汇丰晋信大盘波动股票C,1.3630,1.3630,1.3598,1.3598,0.0032,0.24,0.00%
002336,创金合信尊享纯债,1.0110,1.0170,1.0110,1.0170,0,0.00,0.08%
002337,创金合信尊盈纯债债券,1.0220,1.0640,1.0210,1.0630,0.0010,0.10,0.08%
002338,兴业保本混合,1.04,1.04,1.04,1.04,0,0.00,0.13%
002340,富国价值优势混合,1.4040,1.4040,1.4010,1.4010,0.0030,0.21,0.15%
002345,华夏高端制造混合,0.93,0.93,0.9390,0.9390,-0.0090,-0.96,0.15%
002354,博时裕腾纯债,1.0016,1.0395,0.9996,1.0375,0.0020,0.20,0.08%
002358,国投瑞银瑞祥保本混合,1.0370,1.0370,1.0380,1.0380,-0.0010,-0.10,0.12%
002360,前海开源清洁能源混合C,1.0990,1.1990,1.10,1.20,-0.0010,-0.09,0.15%
002361,国富恒瑞债券A,1.1260,1.1260,1.1260,1.1260,0,0.00,0.08%
002362,国富恒瑞债券C,1.1170,1.1170,1.1170,1.1170,0,0.00,0.00%
002363,华安安康保本混合A,1.0390,1.0390,1.0390,1.0390,0,0.00,0.13%
002364,华安安康保本混合C,1.0280,1.0280,1.0280,1.0280,0,0.00,0.00%
002367,国联安安稳保本混合,1.0107,1.0107,1.0104,1.0104,0.0003,0.03,0.10%
002368,国联安鑫悦灵活配置混合A,1.0738,1.0988,1.0739,1.0989,-0.0001,-0.01,0.07%
002369,国联安鑫悦灵活配置混合C,1.0573,1.0773,1.0574,1.0774,-0.0001,-0.01,0.00%
002376,国寿安保核心产业混合,1.0750,1.1750,1.0710,1.1710,0.0040,0.37,0.15%
002378,建信安心保本五号混合,1.0450,1.0450,1.0450,1.0450,0,0.00,0.12%
002379,工银香港中小盘人民币,,,1.4350,1.4350,,,0.15%
002381,东海祥瑞A,0.9920,0.9920,0.9920,0.9920,0,0.00,0.08%
002382,东海祥瑞C,0.9840,0.9840,0.9830,0.9830,0.0010,0.10,0.00%
002383,大成趋势回报灵活配置混合,0.9490,0.9490,0.9510,0.9510,-0.0020,-0.21,0.15%
002387,工银沪港深股票,1.2320,1.2320,1.2240,1.2240,0.0080,0.65,0.15%
002389,招商安德保本混合A,1.0420,1.0420,1.0420,1.0420,0,0.00,0.15%
002391,华安全球美元收益债人民币A,,,1.1080,1.1080,,,0.08%
002393,华安全球美元收益债C,,,1.10,1.10,,,0.00%
002397,中邮增力债券,0.9660,0.9660,0.9670,0.9670,-0.0010,-0.10,0.08%
002398,华安安禧保本混合A,1.0590,1.0590,1.0570,1.0570,0.0020,0.19,0.13%
002399,华安安禧保本混合C,1.0510,1.0510,1.0490,1.0490,0.0020,0.19,0.00%
002400,南方亚洲美元债人民币A,,,1.1030,1.1030,,,0.08%
002401,南方亚洲美元债人民币C,,,1.0937,1.0937,,,0.00%
002405,光大保德信中高等级债券A,0.9993,0.9993,0.9994,0.9994,-0.0001,-0.01,0.08%
002406,光大保德信中高等级债券C,0.9980,0.9980,0.9981,0.9981,-0.0001,-0.01,0.00%
002408,中信建投医改,1.0410,1.0410,1.0410,1.0410,0,0.00,0.12%
002412,华富安福保本混合,1.0080,1.0080,1.0080,1.0080,0,0.00,0.12%
002413,中银瑞利混合A,1.0410,1.0970,1.0410,1.0970,0,0.00,0.10%
002414,中银瑞利混合C,1.0410,1.0740,1.04,1.0730,0.0010,0.10,0.00%
002415,融通通盈保本混合,1.0410,1.0410,1.0390,1.0390,0.0020,0.19,0.12%
002416,招商丰利灵活配置混合C,1.1930,1.1930,1.19,1.19,0.0030,0.25,0.15%
002419,汇添富盈安保本混合,1.05,1.0710,1.0470,1.0680,0.0030,0.29,0.12%
002420,汇添富盈鑫保本混合,1.0650,1.0650,1.0620,1.0620,0.0030,0.28,0.12%
002421,新华信用增强A,1.1180,1.1180,1.1170,1.1170,0.0010,0.09,0.08%
002422,新华信用增强C,1.1110,1.1110,1.1090,1.1090,0.0020,0.18,0.00%
002424,博时文体娱乐主题混合,1.0560,1.0560,1.0480,1.0480,0.0080,0.76,0.15%
002425,金鹰元禧混合C,1.1105,1.6105,1.1161,1.6161,-0.0056,-0.50,0.00%
002426,华安全球美元票息债人民币A,,,1.0870,1.0870,,,0.08%
002429,华安全球美元票息债C,,,1.08,1.08,,,0.00%
002430,中银丰利混合A,1.0320,1.0710,1.0310,1.07,0.0010,0.10,0.10%
002431,中银丰利混合C,1.03,1.0690,1.0290,1.0680,0.0010,0.10,0.00%
002433,天弘金利混合,1.0557,1.0557,1.0547,1.0547,0.0010,0.09,0.10%
002434,中银宏利混合A,1.03,1.0960,1.0290,1.0950,0.0010,0.10,0.10%
002435,中银宏利混合C,1.0280,1.0940,1.0270,1.0930,0.0010,0.10,0.00%
002438,创金合信尊盛纯债,1.0090,1.0530,1.0090,1.0530,0,0.00,0.08%
002440,中加心安保本混合,1.0276,1.0276,1.0271,1.0271,0.0005,0.05,0.10%
002441,德邦新添利债券C,1.1943,1.5743,1.1935,1.5735,0.0008,0.07,0.00%
002442,鑫元汇利债券,1.0403,1.0403,1.0399,1.0399,0.0004,0.04,0.01%
002443,前海开源沪港深龙头精选混合,1.2250,1.4070,1.2120,1.3940,0.0130,1.07,0.15%
002446,广发稳鑫保本,1.0590,1.0590,1.0570,1.0570,0.0020,0.19,0.10%
002447,博时裕安纯债,1.0209,1.04,1.0203,1.0394,0.0006,0.06,0.08%
002449,民生加银量化中国混合,1.12,1.12,1.1250,1.1250,-0.0050,-0.44,0.15%
002450,平安大华睿享文娱混合A,1.1380,1.1380,1.1330,1.1330,0.0050,0.44,0.15%
002451,平安大华睿享文娱混合C,1.12,1.12,1.1150,1.1150,0.0050,0.45,0.00%
002453,九泰久稳保本混合A,1.0270,1.0270,1.0270,1.0270,0,0.00,0.12%
002454,九泰久稳保本混合C,1.0140,1.0140,1.0140,1.0140,0,0.00,0.00%
002456,招商安元保本混合A,1.0460,1.0460,1.0450,1.0450,0.0010,0.10,0.15%
002458,国泰民利保本混合,1.02,1.02,1.0190,1.0190,0.0010,0.10,0.12%
002461,中银珍利混合A,1.0250,1.0960,1.0240,1.0950,0.0010,0.10,0.10%
002462,中银珍利混合C,1.0230,1.0940,1.0230,1.0940,0,0.00,0.00%
002465,东兴众智优选混合,1.0780,1.0780,1.0880,1.0880,-0.01,-0.92,0.15%
002466,博时裕新纯债,1.0401,1.0438,1.0397,1.0434,0.0004,0.04,0.08%
002470,泰达多元回报债券A,1.0150,1.0150,1.0180,1.0180,-0.0030,-0.29,0.08%
002471,泰达多元回报债券C,1.0110,1.0110,1.0140,1.0140,-0.0030,-0.30,0.00%
002472,光大保德信先进服务业混合,0.9938,0.9938,0.9964,0.9964,-0.0026,-0.26,0.15%
002474,中邮睿信增强债,1.0320,1.0320,1.0310,1.0310,0.0010,0.10,0.08%
002475,中邮睿利增强债券,0.9890,0.9890,0.9890,0.9890,0,0.00,0.08%
002482,宝盈互联网沪港深混合,1.2070,1.2070,1.2080,1.2080,-0.0010,-0.08,0.15%
002485,国联安通盈混合C,1.2721,1.3251,1.2742,1.3272,-0.0021,-0.16,0.00%
002489,国泰民福保本混合,1.0280,1.0280,1.0260,1.0260,0.0020,0.19,0.12%
002494,兴业聚盈灵活配置混合,1.0780,1.0780,1.0770,1.0770,0.0010,0.09,0.15%
002495,前海开源量化优选A,1.04,1.04,1.0370,1.0370,0.0030,0.29,0.15%
002496,前海开源量化优选C,1.0420,1.0420,1.04,1.04,0.0020,0.19,0.15%
002497,东方盛世灵活配置混合,1.0882,1.0882,1.0872,1.0872,0.0010,0.09,0.08%
002498,兴业聚鑫灵活配置混合,1.08,1.11,1.08,1.11,0,0.00,0.15%
002502,中银腾利混合A,1.0230,1.0690,1.0220,1.0680,0.0010,0.10,0.10%
002503,中银腾利混合C,1.0230,1.0680,1.0220,1.0670,0.0010,0.10,0.00%
002504,鹏华金鼎保本混合A,0.9770,0.9770,0.9770,0.9770,0,0.00,0.15%
002505,鹏华金鼎保本混合C,0.9650,0.9650,0.9640,0.9640,0.0010,0.10,0.00%
002506,招商招盈18个月定开债,1.0392,1.0392,1.0389,1.0389,0.0003,0.03,0.06%
002510,申万菱信中证500指数增强,1.0599,1.0599,1.0609,1.0609,-0.0010,-0.09,0.12%
002512,长城久润保本,1.0270,1.0270,1.0270,1.0270,0,0.00,0.12%
002513,金鹰元安混合C,1.0088,1.0088,1.0128,1.0128,-0.0040,-0.39,0.00%
002519,博时裕景纯债,1.0010,1.0240,1.0010,1.0240,0,0.00,0.08%
002521,永赢双利债券A,1.0420,2.8420,1.04,2.84,0.0020,0.19,0.08%
002522,永赢双利债券C,1.0090,1.0190,1.0070,1.0170,0.0020,0.20,0.00%
002528,泰康安益纯债A,1.0123,1.0123,1.0116,1.0116,0.0007,0.07,0.08%
002529,泰康安益纯债C,1.1459,1.1459,1.1450,1.1450,0.0009,0.08,0.00%
002530,博时保泽保本A,1.03,1.03,1.03,1.03,0,0.00,0.12%
002531,博时保泽保本C,1.0210,1.0210,1.02,1.02,0.0010,0.10,0.00%
002534,华安稳固收益债券A,1.6020,1.6020,1.6030,1.6030,-0.0010,-0.06,0.08%
002535,中银鑫利混合A,1.1790,1.1790,1.1720,1.1720,0.0070,0.60,0.10%
002536,中银鑫利混合C,1.1760,1.1760,1.1690,1.1690,0.0070,0.60,0.00%
002542,长城久鼎保本混合,1.0320,1.0320,1.0320,1.0320,0,0.00,0.12%
002543,长城久益保本A,1.0310,1.0310,1.0310,1.0310,0,0.00,0.15%
002544,长城久益保本C,1.0220,1.0220,1.0220,1.0220,0,0.00,0.00%
002547,民生加银养老服务混合,1.1640,1.1640,1.1490,1.1490,0.0150,1.31,0.15%
002554,信达澳银纯债债券,1.0120,1.0120,1.0110,1.0110,0.0010,0.10,0.08%
002558,博时鑫瑞混合A,1.0420,1.0420,1.0380,1.0380,0.0040,0.39,0.08%
002559,博时鑫瑞混合C,1.0380,1.0380,1.0340,1.0340,0.0040,0.39,0.08%
002560,诺安和鑫保本混合,1.0180,1.0180,1.0180,1.0180,0,0.00,0.12%
002561,东吴安鑫量化,0.9890,1.1080,0.9860,1.1050,0.0030,0.30,0.15%
002562,泓德泓益量化混合,1.2370,1.2370,1.2370,1.2370,0,0.00,0.15%
002563,泓德泓汇混合,1.07,1.07,1.0740,1.0740,-0.0040,-0.37,0.15%
002564,新沃通盈灵活配置混合,1.0360,1.3860,1.0410,1.3910,-0.0050,-0.48,0.15%
002565,创金合信鑫安保本A,1.0530,1.0530,1.0530,1.0530,0,0.00,0.15%
002566,创金合信鑫安保本C,1.0430,1.0430,1.0430,1.0430,0,0.00,0.00%
002567,大成国家安全主题混合,1.0550,1.0550,1.0580,1.0580,-0.0030,-0.28,0.15%
002568,博时裕发纯债,1.0330,1.0330,1.0320,1.0320,0.0010,0.10,0.08%
002569,博时裕弘纯债债券,1.0050,1.01,1.0040,1.0090,0.0010,0.10,0.08%
002573,建信安心保本六号混合,1.0150,1.0150,1.0140,1.0140,0.0010,0.10,0.12%
002574,招商瑞庆混合,1.0620,1.0620,1.0610,1.0610,0.0010,0.09,0.15%
002577,南方新兴混合,0.7520,0.7520,0.7780,0.7780,-0.0260,-3.34,0.15%
002578,博时裕泉纯债债券,1.0090,1.0220,1.0080,1.0210,0.0010,0.10,0.08%
002579,融通增利债券,1,1.0370,1,1.0370,0,0.00,0.08%
002584,富安达长盈保本混合,1.0240,1.0240,1.0240,1.0240,0,0.00,0.12%
002585,建信安心保本七号混合,1.0370,1.0370,1.0370,1.0370,0,0.00,0.12%
002586,金鹰添利信用债债券A,1.0110,1.0110,1.01,1.01,0.0010,0.10,0.08%
002587,金鹰添利信用债债券C,1.0090,1.0090,1.0080,1.0080,0.0010,0.10,0.00%
002588,博时银智大数据100A,1.3767,1.3767,1.3681,1.3681,0.0086,0.63,0.12%
002589,山西证券保本混合A,0.9960,0.9960,0.9960,0.9960,0,0.00,0.00%
002590,山西证券保本混合C,1.0060,1.0060,1.0060,1.0060,0,0.00,0.10%
002593,富国美丽中国混合,1.2660,1.3660,1.2680,1.3680,-0.0020,-0.16,0.15%
002595,博时工业4.0主题股票,1.1780,1.1780,1.1630,1.1630,0.0150,1.29,0.15%
002596,华商保本1号,1.0470,1.0470,1.0430,1.0430,0.0040,0.38,0.13%
002597,兴业成长动力混合,1.0930,1.0930,1.0840,1.0840,0.0090,0.83,0.15%
002598,平安大华智能生活混合A,0.8870,0.8870,0.8780,0.8780,0.0090,1.03,0.15%
002599,平安大华智能生活混合C,0.8880,0.8880,0.88,0.88,0.0080,0.91,0.00%
002601,中银证券保本1号,1.0306,1.0306,1.0301,1.0301,0.0005,0.05,0.13%
002602,易方达丰惠混合,1.0110,1.0110,1.0090,1.0090,0.0020,0.20,0.10%
002604,华夏新起点混合,1.11,1.11,1.1030,1.1030,0.0070,0.63,0.15%
002605,融通新消费灵活配置混合,1.2630,1.2630,1.2640,1.2640,-0.0010,-0.08,0.15%
002607,融通增裕债券,1.0290,1.0290,1.0290,1.0290,0,0.00,0.07%
002608,博时泰和债券A,1.0170,1.0170,1.0180,1.0180,-0.0010,-0.10,0.08%
002609,博时泰和债券C,1.0330,1.0330,1.0340,1.0340,-0.0010,-0.10,0.00%
002610,博时黄金ETF联接A,0.9652,0.9652,0.9660,0.9660,-0.0008,-0.08,0.06%
002611,博时黄金ETF联接C,0.9591,0.9591,0.9599,0.9599,-0.0008,-0.08,0.00%
002612,融通国企改革新机遇灵活配置混合,1.0390,1.0390,1.0330,1.0330,0.0060,0.58,0.15%
002614,中银颐利混合A,1.0380,1.0820,1.0370,1.0810,0.0010,0.10,0.10%
002615,中银颐利混合C,1.0380,1.0820,1.0370,1.0810,0.0010,0.10,0.00%
002616,中银益利混合A,1.0580,1.0580,1.0580,1.0580,0,0.00,0.10%
002617,中银益利混合C,1.0590,1.0590,1.0590,1.0590,0,0.00,0.00%
002618,中银裕利混合A,1.0760,1.0760,1.0760,1.0760,0,0.00,0.10%
002619,中银裕利混合C,1.0770,1.0770,1.0770,1.0770,0,0.00,0.00%
002620,中邮未来新蓝筹混合,1.0150,1.0150,1,1,0.0150,1.50,0.15%
002621,中欧消费主题股票A,1.2080,1.2080,1.1890,1.1890,0.0190,1.60,0.15%
002622,广发稳裕保本,1.0470,1.0580,1.0470,1.0580,0,0.00,0.10%
002624,广发优企精选混合,1.2680,1.2680,1.26,1.26,0.0080,0.63,0.15%
002628,招商安博保本混合A,1.02,1.02,1.0190,1.0190,0.0010,0.10,0.15%
002629,招商安博保本混合C,1.01,1.01,1.01,1.01,0,0.00,0.00%
002630,江信瑞福灵活配置混合A,1.0179,1.0179,1.0104,1.0104,0.0075,0.74,0.06%
002631,江信瑞福灵活配置混合C,0.9987,0.9987,0.9920,0.9920,0.0067,0.68,0.00%
002634,华宝未来主导混合,0.8980,0.8980,0.9030,0.9030,-0.0050,-0.55,0.15%
002635,融通增鑫债券,1.0060,1.0260,1.0050,1.0250,0.0010,0.10,0.08%
002639,天弘价值精选灵活配置混合,1.0610,1.0610,1.0611,1.0611,-0.0001,-0.01,0.15%
002640,中信建投稳溢保本,1.0374,1.0374,1.0369,1.0369,0.0005,0.05,0.12%
002644,大成景荣保本混合A,1.0260,1.0260,1.0250,1.0250,0.0010,0.10,0.12%
002648,东方合家保本混合,1.0363,1.0363,1.0348,1.0348,0.0015,0.15,0.15%
002651,东方红汇利债券A,1.0249,1.0549,1.0254,1.0554,-0.0005,-0.05,0.80%
002652,东方红汇利债券C,1.0182,1.0482,1.0186,1.0486,-0.0004,-0.04,0.00%
002653,泰康沪港深精选混合,1.3236,1.3236,1.3170,1.3170,0.0066,0.50,0.15%
002654,上投摩根策略精选混合,0.9430,0.9430,0.9430,0.9430,0,0.00,0.15%
002656,南方创业板ETF联接A,0.8598,0.8598,0.8630,0.8630,-0.0032,-0.37,0.12%
002657,招商安裕保本混合A,1.0250,1.0250,1.0250,1.0250,0,0.00,0.15%
002658,招商安裕保本混合C,1.0150,1.0150,1.0150,1.0150,0,0.00,0.00%
002659,兴业聚全灵活配置混合,1.1080,1.1080,1.1060,1.1060,0.0020,0.18,0.15%
